image,n_cells,particles_total,particles_on_background,particles_in_cells_total,particles_on_boundary,particles_inside_not_boundary,mean_particles_per_cell_total,mean_particles_on_boundary_per_cell,mean_particles_inside_not_boundary_per_cell,clusters_count,frac_near_boundary_le_2px,mean_distance_to_boundary_px
colonn22.png,15.0,125.0,16.0,109.0,4.0,105.0,7.266666666666667,0.26666666666666666,7.0,102.0,0.09174311926605505,21.013507843017578
colonn2200.png,2.0,125.0,20.0,105.0,9.0,96.0,52.5,4.5,48.0,49.0,0.17142857142857143,13.071783065795898
colonn2201.png,3.0,125.0,20.0,105.0,4.0,101.0,35.0,1.3333333333333333,33.666666666666664,77.0,0.08571428571428572,16.24608612060547
colonn2202.png,5.0,125.0,23.0,102.0,10.0,92.0,20.4,2.0,18.4,82.0,0.16666666666666666,13.48727798461914
colonn2205.png,25.0,125.0,23.0,102.0,2.0,100.0,4.08,0.08,4.0,100.0,0.049019607843137254,17.736059188842773
colonn2206.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0
colonn2207.png,4.0,125.0,22.0,103.0,2.0,101.0,25.75,0.5,25.25,64.0,0.08737864077669903,26.161203384399414
colonn2209.png,11.0,125.0,32.0,93.0,7.0,86.0,8.454545454545455,0.6363636363636364,7.818181818181818,95.0,0.12903225806451613,14.651750564575195
colonn2210.png,14.0,125.0,25.0,100.0,7.0,93.0,7.142857142857143,0.5,6.642857142857143,105.0,0.11,21.604658126831055
colonn2211.png,12.0,125.0,16.0,109.0,7.0,102.0,9.083333333333334,0.5833333333333334,8.5,89.0,0.1743119266055046,12.955233573913574
colonn2214.png,35.0,125.0,21.0,104.0,5.0,99.0,2.9714285714285715,0.14285714285714285,2.8285714285714287,120.0,0.057692307692307696,27.14820671081543
colonn2215.png,15.0,125.0,25.0,100.0,4.0,96.0,6.666666666666667,0.26666666666666666,6.4,105.0,0.1,22.539735794067383
colonn2222.png,32.0,125.0,18.0,107.0,1.0,106.0,3.34375,0.03125,3.3125,111.0,0.037383177570093455,23.227888107299805
colonn2227.png,13.0,125.0,27.0,98.0,1.0,97.0,7.538461538461538,0.07692307692307693,7.461538461538462,104.0,0.04081632653061224,24.442819595336914
colonn223.png,3.0,125.0,22.0,103.0,5.0,98.0,34.333333333333336,1.6666666666666667,32.666666666666664,45.0,0.13592233009708737,13.054280281066895
colonn2231.png,1.0,125.0,30.0,95.0,4.0,91.0,95.0,4.0,91.0,31.0,0.10526315789473684,11.65732192993164
colonn2233.png,2.0,125.0,16.0,109.0,5.0,104.0,54.5,2.5,52.0,63.0,0.05504587155963303,23.687227249145508
colonn2234.png,21.0,125.0,17.0,108.0,8.0,100.0,5.142857142857143,0.38095238095238093,4.761904761904762,99.0,0.1388888888888889,15.683873176574707
colonn2236.png,9.0,125.0,25.0,100.0,3.0,97.0,11.11111111111111,0.3333333333333333,10.777777777777779,97.0,0.07,19.643627166748047
colonn2238.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0
colonn2241.png,21.0,125.0,24.0,101.0,2.0,99.0,4.809523809523809,0.09523809523809523,4.714285714285714,120.0,0.0594059405940594,27.693565368652344
colonn2243.png,13.0,125.0,15.0,110.0,3.0,107.0,8.461538461538462,0.23076923076923078,8.23076923076923,105.0,0.14545454545454545,15.807584762573242
colonn2244.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0
colonn2247.png,18.0,125.0,29.0,96.0,6.0,90.0,5.333333333333333,0.3333333333333333,5.0,99.0,0.16666666666666666,12.43561840057373
colonn2248.png,4.0,125.0,23.0,102.0,6.0,96.0,25.5,1.5,24.0,53.0,0.16666666666666666,12.861167907714844
colonn2254.png,27.0,125.0,24.0,101.0,3.0,98.0,3.740740740740741,0.1111111111111111,3.6296296296296298,117.0,0.1188118811881188,16.823911666870117
colonn2255.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0
colonn2256.png,37.0,125.0,24.0,101.0,4.0,97.0,2.72972972972973,0.10810810810810811,2.6216216216216215,115.0,0.0891089108910891,27.154268264770508
colonn2260.png,4.0,125.0,28.0,97.0,0.0,97.0,24.25,0.0,24.25,117.0,0.020618556701030927,64.55493927001953
colonn2261.png,8.0,125.0,23.0,102.0,3.0,99.0,12.75,0.375,12.375,120.0,0.029411764705882353,51.20969772338867
colonn2262.png,10.0,125.0,22.0,103.0,2.0,101.0,10.3,0.2,10.1,118.0,0.02912621359223301,41.81343078613281
colonn2263.png,40.0,125.0,25.0,100.0,4.0,96.0,2.5,0.1,2.4,115.0,0.09,23.72603988647461
colonn2264.png,17.0,125.0,19.0,106.0,1.0,105.0,6.235294117647059,0.058823529411764705,6.176470588235294,107.0,0.02830188679245283,20.18242073059082
colonn2265.png,11.0,125.0,23.0,102.0,2.0,100.0,9.272727272727273,0.18181818181818182,9.090909090909092,117.0,0.029411764705882353,53.79249954223633
colonn2267.png,21.0,125.0,23.0,102.0,2.0,100.0,4.857142857142857,0.09523809523809523,4.761904761904762,117.0,0.029411764705882353,38.47910690307617
colonn2268.png,13.0,125.0,14.0,111.0,2.0,109.0,8.538461538461538,0.15384615384615385,8.384615384615385,104.0,0.09009009009009009,23.362672805786133
colonn2271.png,7.0,125.0,27.0,98.0,5.0,93.0,14.0,0.7142857142857143,13.285714285714286,85.0,0.061224489795918366,14.861015319824219
colonn2274.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0
colonn2275.png,4.0,125.0,23.0,102.0,3.0,99.0,25.5,0.75,24.75,59.0,0.0784313725490196,14.374247550964355
colonn2276.png,6.0,125.0,23.0,102.0,6.0,96.0,17.0,1.0,16.0,77.0,0.12745098039215685,13.967974662780762
colonn2279.png,4.0,125.0,26.0,99.0,13.0,86.0,24.75,3.25,21.5,31.0,0.21212121212121213,10.878495216369629
colonn2286.png,10.0,125.0,15.0,110.0,5.0,105.0,11.0,0.5,10.5,92.0,0.1,22.31317901611328
colonn2288.png,8.0,125.0,23.0,102.0,3.0,99.0,12.75,0.375,12.375,118.0,0.049019607843137254,41.412479400634766
colonn2289.png,16.0,125.0,17.0,108.0,3.0,105.0,6.75,0.1875,6.5625,110.0,0.08333333333333333,29.278430938720703
colonn229.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0
colonn2292.png,9.0,125.0,23.0,102.0,11.0,91.0,11.333333333333334,1.2222222222222223,10.11111111111111,71.0,0.20588235294117646,8.98567008972168
colonn2294.png,1.0,125.0,25.0,100.0,5.0,95.0,100.0,5.0,95.0,25.0,0.1,14.036059379577637
colonn2298.png,14.0,125.0,23.0,102.0,0.0,102.0,7.285714285714286,0.0,7.285714285714286,106.0,0.0392156862745098,21.317148208618164
colonn2299.png,7.0,125.0,28.0,97.0,3.0,94.0,13.857142857142858,0.42857142857142855,13.428571428571429,102.0,0.10309278350515463,19.709793090820312
colonn230.png,31.0,125.0,25.0,100.0,6.0,94.0,3.225806451612903,0.1935483870967742,3.032258064516129,113.0,0.11,16.61732292175293
colonn2300.png,19.0,125.0,16.0,109.0,2.0,107.0,5.7368421052631575,0.10526315789473684,5.631578947368421,113.0,0.05504587155963303,24.315792083740234
colonn2301.png,15.0,125.0,21.0,104.0,2.0,102.0,6.933333333333334,0.13333333333333333,6.8,108.0,0.09615384615384616,16.12930679321289
colonn2303.png,10.0,125.0,24.0,101.0,4.0,97.0,10.1,0.4,9.7,108.0,0.09900990099009901,17.186912536621094
colonn2309.png,30.0,125.0,17.0,108.0,3.0,105.0,3.6,0.1,3.5,111.0,0.08333333333333333,20.62106704711914
colonn2312.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0
colonn2313.png,9.0,125.0,17.0,108.0,3.0,105.0,12.0,0.3333333333333333,11.666666666666666,96.0,0.12962962962962962,21.47110939025879
colonn2314.png,18.0,125.0,23.0,102.0,3.0,99.0,5.666666666666667,0.16666666666666666,5.5,107.0,0.058823529411764705,24.957874298095703
colonn2318.png,1.0,125.0,115.0,10.0,10.0,0.0,10.0,10.0,0.0,110.0,1.0,0.0
colonn2319.png,11.0,125.0,15.0,110.0,2.0,108.0,10.0,0.18181818181818182,9.818181818181818,80.0,0.06363636363636363,12.488578796386719
colonn232.png,32.0,125.0,17.0,108.0,3.0,105.0,3.375,0.09375,3.28125,113.0,0.06481481481481481,23.915353775024414
colonn2320.png,45.0,125.0,17.0,108.0,3.0,105.0,2.4,0.06666666666666667,2.3333333333333335,112.0,0.06481481481481481,29.009952545166016
colonn2321.png,4.0,125.0,23.0,102.0,5.0,97.0,25.5,1.25,24.25,63.0,0.12745098039215685,13.610726356506348
colonn2323.png,45.0,125.0,15.0,110.0,3.0,107.0,2.4444444444444446,0.06666666666666667,2.3777777777777778,117.0,0.07272727272727272,31.999923706054688
colonn2324.png,37.0,125.0,17.0,108.0,3.0,105.0,2.918918918918919,0.08108108108108109,2.8378378378378377,103.0,0.06481481481481481,21.414390563964844
colonn2326.png,21.0,125.0,16.0,109.0,3.0,106.0,5.190476190476191,0.14285714285714285,5.0476190476190474,110.0,0.07339449541284404,19.909543991088867
colonn2329.png,1.0,125.0,40.0,85.0,6.0,79.0,85.0,6.0,79.0,40.0,0.11764705882352941,10.927966117858887
colonn2330.png,8.0,125.0,22.0,103.0,4.0,99.0,12.875,0.5,12.375,95.0,0.0970873786407767,19.263057708740234
colonn2332.png,24.0,125.0,19.0,106.0,3.0,103.0,4.416666666666667,0.125,4.291666666666667,103.0,0.10377358490566038,15.27076244354248
colonn2334.png,25.0,125.0,21.0,104.0,5.0,99.0,4.16,0.2,3.96,112.0,0.125,19.265518188476562
colonn2335.png,10.0,125.0,25.0,100.0,9.0,91.0,10.0,0.9,9.1,101.0,0.14,14.315298080444336
colonn2336.png,8.0,125.0,24.0,101.0,2.0,99.0,12.625,0.25,12.375,79.0,0.09900990099009901,14.767866134643555
colonn2338.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0
colonn2341.png,3.0,125.0,24.0,101.0,8.0,93.0,33.666666666666664,2.6666666666666665,31.0,76.0,0.10891089108910891,19.25830841064453
colonn2343.png,2.0,125.0,26.0,99.0,8.0,91.0,49.5,4.0,45.5,32.0,0.2222222222222222,12.19501781463623
colonn2348.png,5.0,125.0,28.0,97.0,3.0,94.0,19.4,0.6,18.8,79.0,0.1134020618556701,18.830678939819336
colonn2351.png,12.0,125.0,23.0,102.0,3.0,99.0,8.5,0.25,8.25,113.0,0.0392156862745098,27.579776763916016
colonn2352.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0
colonn2354.png,9.0,125.0,17.0,108.0,5.0,103.0,12.0,0.5555555555555556,11.444444444444445,95.0,0.09259259259259259,18.85721206665039
colonn2357.png,4.0,125.0,18.0,107.0,2.0,105.0,26.75,0.5,26.25,51.0,0.1308411214953271,14.78317928314209
colonn2358.png,2.0,125.0,19.0,106.0,10.0,96.0,53.0,5.0,48.0,20.0,0.18867924528301888,9.807615280151367
colonn236.png,6.0,125.0,58.0,67.0,65.0,2.0,11.166666666666666,10.833333333333334,0.3333333333333333,63.0,1.0,0.028507517650723457
colonn2360.png,12.0,125.0,14.0,111.0,4.0,107.0,9.25,0.3333333333333333,8.916666666666666,104.0,0.08108108108108109,24.57500648498535
colonn2361.png,54.0,125.0,24.0,101.0,4.0,97.0,1.8703703703703705,0.07407407407407407,1.7962962962962963,116.0,0.07920792079207921,34.60688018798828
colonn2362.png,48.0,125.0,25.0,100.0,3.0,97.0,2.0833333333333335,0.0625,2.0208333333333335,108.0,0.07,25.002357482910156
colonn2364.png,21.0,125.0,11.0,114.0,4.0,110.0,5.428571428571429,0.19047619047619047,5.238095238095238,102.0,0.10526315789473684,19.859277725219727
colonn2365.png,30.0,125.0,18.0,107.0,2.0,105.0,3.566666666666667,0.06666666666666667,3.5,117.0,0.04672897196261682,19.996322631835938
colonn2367.png,14.0,125.0,22.0,103.0,2.0,101.0,7.357142857142857,0.14285714285714285,7.214285714285714,101.0,0.13592233009708737,14.28856086730957
colonn2371.png,1.0,125.0,26.0,99.0,7.0,92.0,99.0,7.0,92.0,29.0,0.12121212121212122,12.195433616638184
colonn2372.png,18.0,125.0,26.0,99.0,2.0,97.0,5.5,0.1111111111111111,5.388888888888889,105.0,0.1111111111111111,15.676904678344727
colonn2373.png,5.0,125.0,11.0,114.0,6.0,108.0,22.8,1.2,21.6,45.0,0.10526315789473684,14.121837615966797
colonn2375.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0
colonn2377.png,1.0,125.0,26.0,99.0,3.0,96.0,99.0,3.0,96.0,27.0,0.13131313131313133,12.09573745727539
colonn2378.png,22.0,125.0,15.0,110.0,2.0,108.0,5.0,0.09090909090909091,4.909090909090909,109.0,0.06363636363636363,24.365039825439453
colonn238.png,10.0,125.0,22.0,103.0,5.0,98.0,10.3,0.5,9.8,85.0,0.10679611650485436,12.79982852935791
colonn2385.png,1.0,125.0,42.0,83.0,8.0,75.0,83.0,8.0,75.0,43.0,0.2891566265060241,6.408171653747559
colonn2387.png,20.0,125.0,23.0,102.0,5.0,97.0,5.1,0.25,4.85,106.0,0.09803921568627451,19.562591552734375
colonn2388.png,2.0,125.0,25.0,100.0,2.0,98.0,50.0,1.0,49.0,58.0,0.08,14.719366073608398
colonn2389.png,43.0,125.0,14.0,111.0,5.0,106.0,2.5813953488372094,0.11627906976744186,2.4651162790697674,116.0,0.08108108108108109,23.136138916015625
colonn239.png,18.0,125.0,15.0,110.0,7.0,103.0,6.111111111111111,0.3888888888888889,5.722222222222222,113.0,0.08181818181818182,31.598432540893555
colonn2394.png,24.0,125.0,24.0,101.0,4.0,97.0,4.208333333333333,0.16666666666666666,4.041666666666667,112.0,0.06930693069306931,18.98345375061035
colonn2396.png,7.0,125.0,25.0,100.0,7.0,93.0,14.285714285714286,1.0,13.285714285714286,100.0,0.16,17.072647094726562
colonn2397.png,1.0,125.0,17.0,108.0,6.0,102.0,108.0,6.0,102.0,18.0,0.12962962962962962,15.047852516174316
colonn2399.png,2.0,125.0,19.0,106.0,3.0,103.0,53.0,1.5,51.5,49.0,0.07547169811320754,16.37289047241211
colonn240.png,15.0,125.0,31.0,94.0,1.0,93.0,6.266666666666667,0.06666666666666667,6.2,108.0,0.05319148936170213,31.675445556640625
colonn2400.png,20.0,125.0,26.0,99.0,5.0,94.0,4.95,0.25,4.7,109.0,0.1919191919191919,12.972273826599121
colonn2401.png,7.0,125.0,24.0,101.0,8.0,93.0,14.428571428571429,1.1428571428571428,13.285714285714286,78.0,0.15841584158415842,11.820747375488281
colonn2404.png,2.0,125.0,22.0,103.0,3.0,100.0,51.5,1.5,50.0,43.0,0.13592233009708737,13.872495651245117
colonn2405.png,28.0,125.0,17.0,108.0,1.0,107.0,3.857142857142857,0.03571428571428571,3.8214285714285716,111.0,0.046296296296296294,24.168912887573242
colonn2407.png,5.0,125.0,25.0,100.0,10.0,90.0,20.0,2.0,18.0,44.0,0.28,7.552771091461182
colonn2408.png,3.0,125.0,19.0,106.0,7.0,99.0,35.333333333333336,2.3333333333333335,33.0,79.0,0.09433962264150944,23.790958404541016
colonn241.png,6.0,125.0,22.0,103.0,4.0,99.0,17.166666666666668,0.6666666666666666,16.5,68.0,0.11650485436893204,14.286580085754395
colonn2411.png,26.0,125.0,25.0,100.0,1.0,99.0,3.8461538461538463,0.038461538461538464,3.8076923076923075,114.0,0.06,27.33617401123047
colonn2412.png,10.0,125.0,28.0,97.0,5.0,92.0,9.7,0.5,9.2,92.0,0.09278350515463918,16.078731536865234
colonn2421.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0
colonn2422.png,1.0,125.0,36.0,89.0,8.0,81.0,89.0,8.0,81.0,37.0,0.2247191011235955,9.18571662902832
colonn2423.png,13.0,125.0,18.0,107.0,6.0,101.0,8.23076923076923,0.46153846153846156,7.769230769230769,95.0,0.102803738317757,16.485877990722656
colonn2424.png,24.0,125.0,18.0,107.0,5.0,102.0,4.458333333333333,0.20833333333333334,4.25,104.0,0.09345794392523364,15.580273628234863
colonn2427.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0
colonn2428.png,2.0,125.0,24.0,101.0,4.0,97.0,50.5,2.0,48.5,36.0,0.13861386138613863,10.764887809753418
colonn2433.png,3.0,125.0,24.0,101.0,6.0,95.0,33.666666666666664,2.0,31.666666666666668,42.0,0.1485148514851485,10.834047317504883
colonn2434.png,6.0,125.0,19.0,106.0,3.0,103.0,17.666666666666668,0.5,17.166666666666668,81.0,0.12264150943396226,17.015005111694336
colonn2435.png,4.0,125.0,23.0,102.0,3.0,99.0,25.5,0.75,24.75,72.0,0.049019607843137254,20.000986099243164
colonn2436.png,12.0,125.0,18.0,107.0,5.0,102.0,8.916666666666666,0.4166666666666667,8.5,81.0,0.09345794392523364,15.338919639587402
colonn2438.png,25.0,125.0,22.0,103.0,7.0,96.0,4.12,0.28,3.84,113.0,0.14563106796116504,30.03408432006836
colonn2439.png,19.0,125.0,23.0,102.0,6.0,96.0,5.368421052631579,0.3157894736842105,5.052631578947368,105.0,0.08823529411764706,17.578657150268555
colonn2440.png,6.0,125.0,12.0,113.0,2.0,111.0,18.833333333333332,0.3333333333333333,18.5,118.0,0.04424778761061947,55.20669937133789
colonn2441.png,1.0,125.0,20.0,105.0,2.0,103.0,105.0,2.0,103.0,36.0,0.02857142857142857,23.959300994873047
colonn2443.png,34.0,125.0,35.0,90.0,4.0,86.0,2.6470588235294117,0.11764705882352941,2.5294117647058822,109.0,0.07777777777777778,21.61619758605957
colonn2447.png,23.0,125.0,22.0,103.0,7.0,96.0,4.478260869565218,0.30434782608695654,4.173913043478261,109.0,0.1262135922330097,14.433037757873535
colonn2448.png,30.0,125.0,20.0,105.0,1.0,104.0,3.5,0.03333333333333333,3.466666666666667,106.0,0.02857142857142857,18.43782615661621
colonn2449.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0
colonn2453.png,1.0,125.0,112.0,13.0,13.0,0.0,13.0,13.0,0.0,108.0,1.0,0.0
colonn2454.png,2.0,125.0,37.0,88.0,2.0,86.0,44.0,1.0,43.0,59.0,0.11363636363636363,15.917685508728027
colonn2455.png,24.0,125.0,21.0,104.0,6.0,98.0,4.333333333333333,0.25,4.083333333333333,102.0,0.08653846153846154,16.154497146606445
colonn2458.png,2.0,125.0,24.0,101.0,6.0,95.0,50.5,3.0,47.5,53.0,0.13861386138613863,16.01338005065918
colonn246.png,43.0,125.0,22.0,103.0,4.0,99.0,2.395348837209302,0.09302325581395349,2.302325581395349,115.0,0.10679611650485436,21.933870315551758
colonn2460.png,2.0,125.0,28.0,97.0,7.0,90.0,48.5,3.5,45.0,30.0,0.2268041237113402,9.867929458618164
colonn2462.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0
colonn2468.png,5.0,125.0,18.0,107.0,7.0,100.0,21.4,1.4,20.0,76.0,0.14953271028037382,13.526697158813477
colonn247.png,1.0,125.0,24.0,101.0,4.0,97.0,101.0,4.0,97.0,26.0,0.10891089108910891,18.730308532714844
colonn2472.png,8.0,125.0,18.0,107.0,4.0,103.0,13.375,0.5,12.875,87.0,0.09345794392523364,18.9987735748291
colonn2473.png,18.0,125.0,27.0,98.0,3.0,95.0,5.444444444444445,0.16666666666666666,5.277777777777778,108.0,0.08163265306122448,18.9179630279541
colonn2474.png,4.0,125.0,17.0,108.0,6.0,102.0,27.0,1.5,25.5,63.0,0.09259259259259259,14.158782005310059
colonn2476.png,11.0,125.0,18.0,107.0,4.0,103.0,9.727272727272727,0.36363636363636365,9.363636363636363,104.0,0.08411214953271028,22.008716583251953
colonn2477.png,1.0,125.0,17.0,108.0,6.0,102.0,108.0,6.0,102.0,19.0,0.1388888888888889,13.681690216064453
colonn2478.png,7.0,125.0,25.0,100.0,3.0,97.0,14.285714285714286,0.42857142857142855,13.857142857142858,102.0,0.09,16.91422462463379
colonn2479.png,27.0,125.0,20.0,105.0,4.0,101.0,3.888888888888889,0.14814814814814814,3.740740740740741,114.0,0.14285714285714285,14.976143836975098
colonn2483.png,5.0,125.0,21.0,104.0,5.0,99.0,20.8,1.0,19.8,69.0,0.08653846153846154,13.67894458770752
colonn2485.png,11.0,125.0,22.0,103.0,1.0,102.0,9.363636363636363,0.09090909090909091,9.272727272727273,86.0,0.08737864077669903,15.82612419128418
colonn2486.png,8.0,125.0,19.0,106.0,4.0,102.0,13.25,0.5,12.75,92.0,0.0660377358490566,27.579227447509766
colonn2487.png,13.0,125.0,28.0,97.0,0.0,97.0,7.461538461538462,0.0,7.461538461538462,102.0,0.05154639175257732,32.200313568115234
colonn2488.png,34.0,125.0,19.0,106.0,3.0,103.0,3.1176470588235294,0.08823529411764706,3.0294117647058822,120.0,0.10377358490566038,17.952333450317383
colonn2490.png,22.0,125.0,22.0,103.0,3.0,100.0,4.681818181818182,0.13636363636363635,4.545454545454546,112.0,0.06796116504854369,31.86711311340332
colonn2491.png,3.0,125.0,20.0,105.0,7.0,98.0,35.0,2.3333333333333335,32.666666666666664,26.0,0.19047619047619047,8.507458686828613
colonn2492.png,5.0,125.0,18.0,107.0,3.0,104.0,21.4,0.6,20.8,70.0,0.09345794392523364,16.58354377746582
colonn2493.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0
colonn2494.png,2.0,125.0,16.0,109.0,7.0,102.0,54.5,3.5,51.0,29.0,0.11926605504587157,17.74462127685547
colonn2497.png,16.0,125.0,24.0,101.0,2.0,99.0,6.3125,0.125,6.1875,107.0,0.07920792079207921,18.77090835571289
colonn2498.png,21.0,125.0,25.0,100.0,7.0,93.0,4.761904761904762,0.3333333333333333,4.428571428571429,103.0,0.12,15.644622802734375
colonn25.png,9.0,125.0,20.0,105.0,8.0,97.0,11.666666666666666,0.8888888888888888,10.777777777777779,90.0,0.14285714285714285,12.639416694641113
colonn250.png,14.0,125.0,18.0,107.0,8.0,99.0,7.642857142857143,0.5714285714285714,7.071428571428571,99.0,0.14953271028037382,13.095335960388184
colonn2503.png,1.0,125.0,14.0,111.0,14.0,97.0,111.0,14.0,97.0,15.0,0.1891891891891892,11.970065116882324
colonn2505.png,19.0,125.0,27.0,98.0,4.0,94.0,5.157894736842105,0.21052631578947367,4.947368421052632,106.0,0.10204081632653061,14.877644538879395
colonn251.png,5.0,125.0,24.0,101.0,4.0,97.0,20.2,0.8,19.4,63.0,0.1188118811881188,14.839816093444824
colonn2510.png,5.0,125.0,19.0,106.0,7.0,99.0,21.2,1.4,19.8,72.0,0.14150943396226415,12.808021545410156
colonn2515.png,13.0,125.0,27.0,98.0,5.0,93.0,7.538461538461538,0.38461538461538464,7.153846153846154,102.0,0.11224489795918367,17.003978729248047
colonn252.png,5.0,125.0,15.0,110.0,7.0,103.0,22.0,1.4,20.6,64.0,0.11818181818181818,14.315417289733887
colonn2520.png,9.0,125.0,17.0,108.0,6.0,102.0,12.0,0.6666666666666666,11.333333333333334,85.0,0.14814814814814814,13.45144271850586
colonn2521.png,11.0,125.0,18.0,107.0,2.0,105.0,9.727272727272727,0.18181818181818182,9.545454545454545,94.0,0.07476635514018691,17.991073608398438
colonn2522.png,3.0,125.0,23.0,102.0,2.0,100.0,34.0,0.6666666666666666,33.333333333333336,42.0,0.12745098039215685,11.399410247802734
colonn2524.png,6.0,125.0,32.0,93.0,7.0,86.0,15.5,1.1666666666666667,14.333333333333334,101.0,0.13978494623655913,17.75339698791504
colonn2526.png,4.0,125.0,33.0,92.0,5.0,87.0,23.0,1.25,21.75,85.0,0.13043478260869565,12.64274787902832
colonn2528.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0
colonn253.png,13.0,125.0,26.0,99.0,2.0,97.0,7.615384615384615,0.15384615384615385,7.461538461538462,97.0,0.08080808080808081,19.300859451293945
colonn2530.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0
colonn2533.png,12.0,125.0,18.0,107.0,4.0,103.0,8.916666666666666,0.3333333333333333,8.583333333333334,114.0,0.102803738317757,20.460674285888672
colonn2537.png,4.0,125.0,16.0,109.0,8.0,101.0,27.25,2.0,25.25,80.0,0.1834862385321101,16.28054428100586
colonn2539.png,17.0,125.0,21.0,104.0,8.0,96.0,6.117647058823529,0.47058823529411764,5.647058823529412,108.0,0.11538461538461539,18.703086853027344
colonn254.png,19.0,125.0,16.0,109.0,2.0,107.0,5.7368421052631575,0.10526315789473684,5.631578947368421,106.0,0.07339449541284404,26.930809020996094
colonn2543.png,3.0,125.0,24.0,101.0,8.0,93.0,33.666666666666664,2.6666666666666665,31.0,46.0,0.1782178217821782,11.994416236877441
colonn2544.png,5.0,125.0,17.0,108.0,10.0,98.0,21.6,2.0,19.6,70.0,0.12962962962962962,16.040607452392578
colonn2545.png,30.0,125.0,16.0,109.0,2.0,107.0,3.6333333333333333,0.06666666666666667,3.566666666666667,106.0,0.03669724770642202,23.234006881713867
colonn2549.png,25.0,125.0,25.0,100.0,4.0,96.0,4.0,0.16,3.84,105.0,0.11,19.675352096557617
colonn255.png,17.0,125.0,21.0,104.0,7.0,97.0,6.117647058823529,0.4117647058823529,5.705882352941177,102.0,0.16346153846153846,13.079374313354492
colonn2550.png,13.0,125.0,31.0,94.0,3.0,91.0,7.230769230769231,0.23076923076923078,7.0,104.0,0.0851063829787234,22.86214828491211
colonn2552.png,11.0,125.0,22.0,103.0,1.0,102.0,9.363636363636363,0.09090909090909091,9.272727272727273,97.0,0.11650485436893204,17.89851188659668
colonn2555.png,19.0,125.0,27.0,98.0,5.0,93.0,5.157894736842105,0.2631578947368421,4.894736842105263,112.0,0.07142857142857142,21.763336181640625
colonn2563.png,7.0,125.0,24.0,101.0,3.0,98.0,14.428571428571429,0.42857142857142855,14.0,99.0,0.06930693069306931,19.984222412109375
colonn2566.png,30.0,125.0,21.0,104.0,7.0,97.0,3.466666666666667,0.23333333333333334,3.2333333333333334,105.0,0.09615384615384616,18.60585594177246
colonn2567.png,13.0,125.0,23.0,102.0,2.0,100.0,7.846153846153846,0.15384615384615385,7.6923076923076925,111.0,0.058823529411764705,32.864990234375
colonn2569.png,7.0,125.0,19.0,106.0,3.0,103.0,15.142857142857142,0.42857142857142855,14.714285714285714,62.0,0.07547169811320754,12.846358299255371
colonn257.png,1.0,125.0,26.0,99.0,3.0,96.0,99.0,3.0,96.0,28.0,0.1414141414141414,14.225102424621582
colonn2571.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0
colonn2572.png,21.0,125.0,24.0,101.0,7.0,94.0,4.809523809523809,0.3333333333333333,4.476190476190476,106.0,0.13861386138613863,16.507854461669922
colonn2576.png,2.0,125.0,27.0,98.0,7.0,91.0,49.0,3.5,45.5,33.0,0.17346938775510204,12.095417022705078
colonn2577.png,11.0,125.0,28.0,97.0,1.0,96.0,8.818181818181818,0.09090909090909091,8.727272727272727,98.0,0.10309278350515463,18.7988224029541
colonn258.png,6.0,125.0,33.0,92.0,4.0,88.0,15.333333333333334,0.6666666666666666,14.666666666666666,89.0,0.09782608695652174,17.124324798583984
colonn2580.png,10.0,125.0,23.0,102.0,1.0,101.0,10.2,0.1,10.1,96.0,0.058823529411764705,27.816070556640625
colonn2585.png,1.0,125.0,33.0,92.0,2.0,90.0,92.0,2.0,90.0,33.0,0.14130434782608695,12.204386711120605
